,Unnamed: 0,listing_id,id,date,reviewer_id,reviewer_name,comments,langs,words,wordcount
338,776,135927,29295445,2015-04-06,2909176,T & J,"Hector was extremely responsive on email and by telephone and the apartment was clean, had great views, strong wifi and a great location. He also made a wonderful effort to relocate our luggage between two bookings and take it to another apartment, and he stored luggage while we were travelling in other parts of the country. This was highly appreciated and Hector made it seem like no trouble at all. Nothing was too much trouble for Hector - he is a great host! ",en,"['hector', 'was', 'extremely', 'responsive', 'on', 'email', 'and', 'by', 'telephone', 'and', 'the', 'apartment', 'was', 'clean,', 'had', 'great', 'views,', 'strong', 'wifi', 'and', 'a', 'great', 'location.', 'he', 'also', 'made', 'a', 'wonderful', 'effort', 'to', 'relocate', 'our', 'luggage', 'between', 'two', 'bookings', 'and', 'take', 'it', 'to', 'another', 'apartment,', 'and', 'he', 'stored', 'luggage', 'while', 'we', 'were', 'travelling', 'in', 'other', 'parts', 'of', 'the', 'country.', 'this', 'was', 'highly', 'appreciated', 'and', 'hector', 'made', 'it', 'seem', 'like', 'no', 'trouble', 'at', 'all.', 'nothing', 'was', 'too', 'much', 'trouble', 'for', 'hector', '-', 'he', 'is', 'a', 'great', 'host!']",83
339,779,135927,35953124,2015-06-23,31246049,Jeffrey,"Hector was very accommodating. The rooms were as described. The bedding and bath towels felt very luxurious. We were a family of five. It is good that my girls are young and small (4 and 8 years old). They shared the pull out couch. This would be perfect for three people. It really is very cozy. 
There is a washer in the apartment. We dried one set on the balcony. The dryer that was advertised is shared in the lobby laundry.  It took coins that we needed to get from the local grocery store. I was unlucky in that several others were doing laundry. I had to wait to find a time when the dryers were not being used. This took a few hours of my time...I would have rather been sleeping. 
There was a beautiful view of the mountains from the apartment. 
The apartment was also very convenient to tours and the metro. The neighborhood was very safe and very quiet. There was a door person at the door to make sure only the expected people entered. The apartment was convenient walking 
distance to stores, restaurants, and a pharmacy (we needed it). 
There was plenty of hot water.
",en,"['hector', 'was', 'very', 'accommodating.', 'the', 'rooms', 'were', 'as', 'described.', 'the', 'bedding', 'and', 'bath', 'towels', 'felt', 'very', 'luxurious.', 'we', 'were', 'a', 'family', 'of', 'five.', 'it', 'is', 'good', 'that', 'my', 'girls', 'are', 'young', 'and', 'small', '(4', 'and', '8', 'years', 'old).', 'they', 'shared', 'the', 'pull', 'out', 'couch.', 'this', 'would', 'be', 'perfect', 'for', 'three', 'people.', 'it', 'really', 'is', 'very', 'cozy.', 'there', 'is', 'a', 'washer', 'in', 'the', 'apartment.', 'we', 'dried', 'one', 'set', 'on', 'the', 'balcony.', 'the', 'dryer', 'that', 'was', 'advertised', 'is', 'shared', 'in', 'the', 'lobby', 'laundry.', 'it', 'took', 'coins', 'that', 'we', 'needed', 'to', 'get', 'from', 'the', 'local', 'grocery', 'store.', 'i', 'was', 'unlucky', 'in', 'that', 'several', 'others', 'were', 'doing', 'laundry.', 'i', 'had', 'to', 'wait', 'to', 'find', 'a', 'time', 'when', 'the', 'dryers', 'were', 'not', 'being', 'used.', 'this', 'took', 'a', 'few', 'hours', 'of', 'my', 'time...i', 'would', 'have', 'rather', 'been', 'sleeping.', 'there', 'was', 'a', 'beautiful', 'view', 'of', 'the', 'mountains', 'from', 'the', 'apartment.', 'the', 'apartment', 'was', 'also', 'very', 'convenient', 'to', 'tours', 'and', 'the', 'metro.', 'the', 'neighborhood', 'was', 'very', 'safe', 'and', 'very', 'quiet.', 'there', 'was', 'a', 'door', 'person', 'at', 'the', 'door', 'to', 'make', 'sure', 'only', 'the', 'expected', 'people', 'entered.', 'the', 'apartment', 'was', 'convenient', 'walking', 'distance', 'to', 'stores,', 'restaurants,', 'and', 'a', 'pharmacy', '(we', 'needed', 'it).', 'there', 'was', 'plenty', 'of', 'hot', 'water.']",199
340,783,135927,55680069,2015-12-04,9688139,Cristobal,"The reception was very good. Hector receives you at the place in order to show all the details of the apart hotel. I mention apart hotel because that is the feeling i had. It was not someones apartment or an hotel room. It was an apart hotel. It had all the details that were mentioned in the description but i do not feel this is an apartment for three adults. It is more an apartment for 2 adults and one infant. It is one of those modern small apartments. The neighbourhood is nice. Good view and some good pubs/restaurants nearby. Also a good theater in the area. But once again, if you are looking for the Airbnb experience of someone else cozy apartment with the ""home"" feeling, this is not it. This is an apart hotel with the same price leves as other apart hotels in Santiago of that size.  ",en,"['the', 'reception', 'was', 'very', 'good.', 'hector', 'receives', 'you', 'at', 'the', 'place', 'in', 'order', 'to', 'show', 'all', 'the', 'details', 'of', 'the', 'apart', 'hotel.', 'i', 'mention', 'apart', 'hotel', 'because', 'that', 'is', 'the', 'feeling', 'i', 'had.', 'it', 'was', 'not', 'someones', 'apartment', 'or', 'an', 'hotel', 'room.', 'it', 'was', 'an', 'apart', 'hotel.', 'it', 'had', 'all', 'the', 'details', 'that', 'were', 'mentioned', 'in', 'the', 'description', 'but', 'i', 'do', 'not', 'feel', 'this', 'is', 'an', 'apartment', 'for', 'three', 'adults.', 'it', 'is', 'more', 'an', 'apartment', 'for', '2', 'adults', 'and', 'one', 'infant.', 'it', 'is', 'one', 'of', 'those', 'modern', 'small', 'apartments.', 'the', 'neighbourhood', 'is', 'nice.', 'good', 'view', 'and', 'some', 'good', 'pubs/restaurants', 'nearby.', 'also', 'a', 'good', 'theater', 'in', 'the', 'area.', 'but', 'once', 'again,', 'if', 'you', 'are', 'looking', 'for', 'the', 'airbnb', 'experience', 'of', 'someone', 'else', 'cozy', 'apartment', 'with', 'the', '""home""', 'feeling,', 'this', 'is', 'not', 'it.', 'this', 'is', 'an', 'apart', 'hotel', 'with', 'the', 'same', 'price', 'leves', 'as', 'other', 'apart', 'hotels', 'in', 'santiago', 'of', 'that', 'size.']",150
341,788,135927,115054253,2016-11-21,56188838,Alexandra,"We thoroughly enjoyed staying at Hector's apartment. Our family of 4 felt very comfortable in this spacious, modern apartment.  The building is safe and modern with a 24 hour doorman. The view from the main bedroom and living room was excellent during both day and night. The location of the apartment is excellent as it is only two blocks away from the metro station and walking distance to several local shops. I would definitely recommend this apartment to others who are looking for a safe and comfortable apartment in Santiago. ",en,"['we', 'thoroughly', 'enjoyed', 'staying', 'at', ""hector's"", 'apartment.', 'our', 'family', 'of', '4', 'felt', 'very', 'comfortable', 'in', 'this', 'spacious,', 'modern', 'apartment.', 'the', 'building', 'is', 'safe', 'and', 'modern', 'with', 'a', '24', 'hour', 'doorman.', 'the', 'view', 'from', 'the', 'main', 'bedroom', 'and', 'living', 'room', 'was', 'excellent', 'during', 'both', 'day', 'and', 'night.', 'the', 'location', 'of', 'the', 'apartment', 'is', 'excellent', 'as', 'it', 'is', 'only', 'two', 'blocks', 'away', 'from', 'the', 'metro', 'station', 'and', 'walking', 'distance', 'to', 'several', 'local', 'shops.', 'i', 'would', 'definitely', 'recommend', 'this', 'apartment', 'to', 'others', 'who', 'are', 'looking', 'for', 'a', 'safe', 'and', 'comfortable', 'apartment', 'in', 'santiago.']",90
342,796,135927,227900699,2018-01-16,165815975,Myrian,The host canceled this reservation 2 days before arrival. This is an automated posting.,en,"['the', 'host', 'canceled', 'this', 'reservation', '2', 'days', 'before', 'arrival.', 'this', 'is', 'an', 'automated', 'posting.']",14
343,798,135927,302499855,2018-08-05,43315534,Amr,"This is is a very cozy airbnb and it's best feature is the location. It is on 12th floor with great views, and it is based in Providencia which is a nice district to live in. We were walking distance from a number of great parks, supermarket,  ATM, and metro station. Bellavista patio is only a 20min walk away, similarly for the telefrico up to San Cristóbal Hill. The apartment was very clean, and had all the basic amenities. Hector is very communicative over email and (Hidden by Airbnb) . ",en,"['this', 'is', 'is', 'a', 'very', 'cozy', 'airbnb', 'and', ""it's"", 'best', 'feature', 'is', 'the', 'location.', 'it', 'is', 'on', '12th', 'floor', 'with', 'great', 'views,', 'and', 'it', 'is', 'based', 'in', 'providencia', 'which', 'is', 'a', 'nice', 'district', 'to', 'live', 'in.', 'we', 'were', 'walking', 'distance', 'from', 'a', 'number', 'of', 'great', 'parks,', 'supermarket,', 'atm,', 'and', 'metro', 'station.', 'bellavista', 'patio', 'is', 'only', 'a', '20min', 'walk', 'away,', 'similarly', 'for', 'the', 'telefrico', 'up', 'to', 'san', 'cristóbal', 'hill.', 'the', 'apartment', 'was', 'very', 'clean,', 'and', 'had', 'all', 'the', 'basic', 'amenities.', 'hector', 'is', 'very', 'communicative', 'over', 'email', 'and', '(hidden', 'by', 'airbnb)', '.']",90
344,799,135927,351356488,2018-11-22,4539566,Noelle,"This apartment was perfect for our few days in Santiago. Neighborhood is wonderful and close to parks, metro station, grocery store and plenty of places to eat. The apartment itself was beautiful with a great view, quiet and spacious. Washer/dryer in the building was appreciated. We would recommend the apartment to anyone visiting Santiago!",en,"['this', 'apartment', 'was', 'perfect', 'for', 'our', 'few', 'days', 'in', 'santiago.', 'neighborhood', 'is', 'wonderful', 'and', 'close', 'to', 'parks,', 'metro', 'station,', 'grocery', 'store', 'and', 'plenty', 'of', 'places', 'to', 'eat.', 'the', 'apartment', 'itself', 'was', 'beautiful', 'with', 'a', 'great', 'view,', 'quiet', 'and', 'spacious.', 'washer/dryer', 'in', 'the', 'building', 'was', 'appreciated.', 'we', 'would', 'recommend', 'the', 'apartment', 'to', 'anyone', 'visiting', 'santiago!']",54
345,801,136438,991584,2012-03-12,4114012,Adam,"The appartment is in a superb and very safe area of Santiago (one of the best and more exclusive) with excellent facilities on your doorstep, secure and the subway station is just across the road from the appartment. The balcony looks onto a nice vista and is on the 15th floor. A definite plus with this appartment is the full air conditioning which seems to be quite rare in many short stay Santiago appartments. As it was +30c when we were both in Santiago in early March, this was a definite advantage. I think we would have felt pretty uncomfortable without it! 

All the furnishings in the appartment were of a high quality and the bed was very comfy. The apartment is exactly as it looks on the photos.  

The appartment is quite compact, but still roomy enough and more than comfortable for 2 people. 

Roxana was very efficient and patient in replying to all our questions and correspondence and this also goes for her colleague who met us at the appartment as well as the reception staff and the taxi service booked with the appartment. I would highly recommend this appartment to anyone wanting a safe and comfortable place to stay in Santiago. We stayed for 8 nights. Truly magical.

 ",en,"['the', 'appartment', 'is', 'in', 'a', 'superb', 'and', 'very', 'safe', 'area', 'of', 'santiago', '(one', 'of', 'the', 'best', 'and', 'more', 'exclusive)', 'with', 'excellent', 'facilities', 'on', 'your', 'doorstep,', 'secure', 'and', 'the', 'subway', 'station', 'is', 'just', 'across', 'the', 'road', 'from', 'the', 'appartment.', 'the', 'balcony', 'looks', 'onto', 'a', 'nice', 'vista', 'and', 'is', 'on', 'the', '15th', 'floor.', 'a', 'definite', 'plus', 'with', 'this', 'appartment', 'is', 'the', 'full', 'air', 'conditioning', 'which', 'seems', 'to', 'be', 'quite', 'rare', 'in', 'many', 'short', 'stay', 'santiago', 'appartments.', 'as', 'it', 'was', '+30c', 'when', 'we', 'were', 'both', 'in', 'santiago', 'in', 'early', 'march,', 'this', 'was', 'a', 'definite', 'advantage.', 'i', 'think', 'we', 'would', 'have', 'felt', 'pretty', 'uncomfortable', 'without', 'it!', 'all', 'the', 'furnishings', 'in', 'the', 'appartment', 'were', 'of', 'a', 'high', 'quality', 'and', 'the', 'bed', 'was', 'very', 'comfy.', 'the', 'apartment', 'is', 'exactly', 'as', 'it', 'looks', 'on', 'the', 'photos.', 'the', 'appartment', 'is', 'quite', 'compact,', 'but', 'still', 'roomy', 'enough', 'and', 'more', 'than', 'comfortable', 'for', '2', 'people.', 'roxana', 'was', 'very', 'efficient', 'and', 'patient', 'in', 'replying', 'to', 'all', 'our', 'questions', 'and', 'correspondence', 'and', 'this', 'also', 'goes', 'for', 'her', 'colleague', 'who', 'met', 'us', 'at', 'the', 'appartment', 'as', 'well', 'as', 'the', 'reception', 'staff', 'and', 'the', 'taxi', 'service', 'booked', 'with', 'the', 'appartment.', 'i', 'would', 'highly', 'recommend', 'this', 'appartment', 'to', 'anyone', 'wanting', 'a', 'safe', 'and', 'comfortable', 'place', 'to', 'stay', 'in', 'santiago.', 'we', 'stayed', 'for', '8', 'nights.', 'truly', 'magical.']",211
346,802,136438,1068286,2012-04-01,1772135,Hugo And Estela,"Very good, comfortable and clean. Nice views very bright and well equipped.",en,"['very', 'good,', 'comfortable', 'and', 'clean.', 'nice', 'views', 'very', 'bright', 'and', 'well', 'equipped.']",12
347,803,136438,2947756,2012-11-23,3870170,Roger,"The apartment was exactly as represented.
Clean, comfortable and a great location
They should clone Roxana because she is the perfect host",en,"['the', 'apartment', 'was', 'exactly', 'as', 'represented.', 'clean,', 'comfortable', 'and', 'a', 'great', 'location', 'they', 'should', 'clone', 'roxana', 'because', 'she', 'is', 'the', 'perfect', 'host']",22
348,804,136438,3336455,2013-01-13,2045465,Lisi,"The apartment is perfect. Clean, with new furniture, equipped with kichten accessories and very organized. The pictures are truthful.
The building has 24 hour reception and the roof pool has an amazing view of Santiago.
A few steps from the Metro, supermarkets and a 24h McDonald.
The neighborhood is super safe and full of life.
We really liked and wish to stay there again. 
Roxana was gentle and always checking if everything was good.
",en,"['the', 'apartment', 'is', 'perfect.', 'clean,', 'with', 'new', 'furniture,', 'equipped', 'with', 'kichten', 'accessories', 'and', 'very', 'organized.', 'the', 'pictures', 'are', 'truthful.', 'the', 'building', 'has', '24', 'hour', 'reception', 'and', 'the', 'roof', 'pool', 'has', 'an', 'amazing', 'view', 'of', 'santiago.', 'a', 'few', 'steps', 'from', 'the', 'metro,', 'supermarkets', 'and', 'a', '24h', 'mcdonald.', 'the', 'neighborhood', 'is', 'super', 'safe', 'and', 'full', 'of', 'life.', 'we', 'really', 'liked', 'and', 'wish', 'to', 'stay', 'there', 'again.', 'roxana', 'was', 'gentle', 'and', 'always', 'checking', 'if', 'everything', 'was', 'good.']",74
349,806,136438,3615590,2013-02-26,197952,John,"Roxana was a very attentive and polite host. She help us get settled and followed up promptly through email to answer all of our subsequent questions. The space was true to the pictures. Clean, colourful and comfortable. Quick access to the subway made this location great.
The daily cleaning service was dependable and effective.
Thanks for a great experience Roxana.
",en,"['roxana', 'was', 'a', 'very', 'attentive', 'and', 'polite', 'host.', 'she', 'help', 'us', 'get', 'settled', 'and', 'followed', 'up', 'promptly', 'through', 'email', 'to', 'answer', 'all', 'of', 'our', 'subsequent', 'questions.', 'the', 'space', 'was', 'true', 'to', 'the', 'pictures.', 'clean,', 'colourful', 'and', 'comfortable.', 'quick', 'access', 'to', 'the', 'subway', 'made', 'this', 'location', 'great.', 'the', 'daily', 'cleaning', 'service', 'was', 'dependable', 'and', 'effective.', 'thanks', 'for', 'a', 'great', 'experience', 'roxana.']",60
